     1	 0,9 
     2	 2,6 
     3	 3,4 
     4	 3,8 
     5	 3,8 
     6	 3,9 
     7	 3,9 
     8	 4,0 
     9	 3,8 
    10	 3,8 
    11	 3,9 
    12	 3,9 
    13	 3,9 
    14	 3,8 
    15	 3,6 
    16	 3,6 
    17	 3,6 
    18	 3,6 
    19	 3,6 
    20	 3,5 
    21	 3,3 
    22	 3,4 
    23	 3,4 
    24	 3,4 
    25	 3,5 
    26	 3,5 
    27	 3,6 
    28	 3,6 
    29	 3,6 
    30	 3,6 
    31	 3,6 
    32	 3,6 
    33	 3,6 
    34	 3,6 
    35	 3,6 
    36	 3,6 
    37	 3,6 
    38	 3,7 
    39	 3,7 
    40	 4,0 
    41	 4,0 
    42	 4,0 
    43	 4,0 
    44	 4,0 
    45	 3,8 
    46	 3,8 
    47	 3,9 
    48	 3,9 
    49	 3,9 
    50	 4,0 
    51	 4,0 
    52	 4,0 
    53	 4,0 
    54	 4,0 
    55	 4,0 
    56	 4,0 
    57	 4,0 
    58	 4,0 
    59	 4,0 
    60	 4,0 
    61	 4,0 
    62	 4,0 
    63	 4,0 
    64	 4,0 
    65	 4,0 
    66	 4,0 
    67	 4,0 
    68	 4,0 
    69	 4,0 
    70	 4,0 
    71	 4,0 
    72	 4,0 
    73	 4,0 
    74	 4,0 
    75	 4,0 
    76	 4,0 
    77	 4,0 
    78	 4,0 
    79	 4,0 
    80	 4,0 
    81	 4,0 
    82	 4,0 
    83	 4,0 
    84	 4,0 
    85	 4,0 
    86	 4,0 
    87	 4,0 
    88	 4,0 
    89	 4,0 
    90	 4,0 
    91	 4,0 
    92	 4,0 
    93	 4,0 
    94	 4,0 
    95	 4,0 
    96	 4,0 
    97	 4,2 
    98	 4,9 
    99	 4,9 
   100	 4,9 
   101	 5,0 
   102	 5,0 
   103	 5,1 
   104	 5,1 
   105	 5,1 
   106	 5,2 
   107	 5,2 
   108	 5,2 
   109	 5,2 
   110	 5,2 
   111	 5,2 
   112	 5,2 
   113	 5,2 
   114	 5,2 
   115	 5,2 
   116	 5,2 
   117	 5,2 
   118	 5,2 
   119	 5,2 
   120	 5,2 
   121	 5,2 
   122	 5,2 
   123	 5,2 
   124	 5,2 
   125	 5,2 
   126	 5,2 
   127	 5,2 
   128	 5,2 
   129	 5,2 
   130	 5,2 
   131	 5,2 
   132	 5,2 
   133	 5,2 
   134	 5,2 
   135	 5,2 
   136	 5,2 
   137	 5,2 
   138	 5,2 
   139	 5,2 
   140	 5,2 
   141	 5,2 
   142	 5,2 
   143	 5,2 
   144	 5,2 
   145	 5,2 
   146	 5,2 
   147	 5,2 
   148	 5,2 
   149	 5,2 
   150	 5,2 
   151	 5,2 
   152	 5,2 
   153	 5,2 
   154	 5,2 
   155	 5,2 
   156	 5,2 
   157	 5,2 
   158	 5,2 
   159	 5,2 
   160	 5,2 
   161	 5,2 
   162	 5,2 
   163	 5,2 
   164	 5,2 
   165	 5,2 
   166	 5,2 
   167	 5,2 
   168	 5,2 
   169	 5,2 
   170	 5,2 
   171	 5,1 
   172	 5,0 
   173	 5,0 
   174	 5,0 
   175	 5,0 
   176	 5,0 
   177	 5,0 
   178	 5,0 
   179	 5,0 
   180	 5,0 
   181	 5,0 
   182	 4,6 
   183	 4,7 
   184	 4,7 
   185	 4,8 
   186	 4,8 
   187	 4,8 
   188	 4,9 
   189	 4,9 
   190	 4,8 
   191	 7,0 
   192	 6,7 
   193	 6,8 
   194	 6,8 
   195	 6,8 
   196	 6,9 
   197	 6,9 
   198	 6,7 
   199	 6,7 
   200	 6,8 
   201	 6,8 
   202	 6,9 
   203	 6,9 
   204	 6,9 
   205	 7,0 
   206	 7,0 
   207	 7,0 
   208	 7,1 
   209	 7,1 
   210	 7,2 
   211	 7,2 
   212	 7,2 
   213	 7,3 
   214	 7,3 
   215	 7,3 
   216	 7,4 
   217	 7,4 
   218	 7,5 
   219	 7,5 
   220	 7,5 
   221	 7,6 
   222	 7,6 
   223	 7,6 
   224	 7,6 
   225	 7,6 
   226	 7,6 
   227	 7,6 
   228	 7,6 
   229	 7,6 
   230	 7,6 
   231	 7,6 
   232	 7,6 
   233	 7,6 
   234	 7,6 
   235	 7,6 
   236	 7,6 
   237	 7,6 
   238	 7,6 
   239	 7,6 
   240	 7,6 
   241	 7,6 
   242	 7,6 
   243	 7,6 
   244	 7,6 
   245	 7,6 
   246	 7,6 
   247	 7,6 
   248	 7,6 
   249	 7,6 
   250	 7,6 
   251	 7,6 
   252	 7,6 
   253	 7,6 
   254	 7,6 
   255	 7,6 
   256	 7,6 
   257	 7,6 
   258	 7,6 
   259	 7,6 
   260	 7,6 
   261	 7,6 
   262	 7,6 
   263	 7,6 
   264	 7,6 
   265	 7,6 
   266	 7,6 
   267	 7,6 
   268	 7,0 
   269	 7,1 
   270	 7,1 
   271	 7,1 
   272	 7,1 
   273	 7,1 
   274	 7,1 
   275	 7,1 
   276	 7,1 
   277	 7,1 
   278	 7,1 
   279	 7,1 
   280	 7,1 
