     1	  94,5
     2	   6,9
     3	 223,0
     4	 505,4
     5	 521,4
     6	 520,3
     7	 514,4
     8	 520,6
     9	 520,3
    10	 513,7
    11	 505,2
    12	 526,6
    13	 531,2
    14	 532,0
    15	 526,8
    16	 532,2
    17	 526,7
    18	 525,5
    19	 526,7
    20	 533,8
    21	 531,9
    22	 524,5
    23	 529,8
    24	 530,9
    25	 525,1
    26	 523,9
    27	 509,9
    28	 514,8
    29	 519,1
    30	 520,7
    31	 520,5
    32	 444,2
    33	 497,7
    34	 521,0
    35	 507,4
    36	 515,1
    37	 527,1
    38	 521,1
    39	 531,8
    40	 519,0
    41	 516,0
    42	 528,3
    43	 510,2
    44	 519,0
    45	 509,7
    46	 510,5
    47	 519,0
    48	 513,1
    49	 521,9
    50	 509,3
    51	 508,1
    52	 518,0
    53	 507,4
    54	 525,1
    55	 504,9
    56	 509,4
    57	 520,0
    58	 512,4
    59	 519,7
    60	 510,1
    61	 509,7
    62	 423,7
    63	 388,2
    64	 547,1
    65	 506,3
    66	 511,7
    67	 506,5
    68	 490,5
    69	 510,5
    70	 510,5
    71	 477,4
    72	 509,4
    73	 506,7
    74	 507,0
    75	 482,3
    76	 511,8
    77	 506,1
    78	 517,1
    79	 492,2
    80	 512,3
    81	 519,4
    82	 512,8
    83	 486,9
    84	 514,1
    85	 514,5
    86	 516,3
    87	 493,9
    88	 516,4
    89	 515,3
    90	 498,2
    91	 499,4
    92	 405,8
    93	 397,7
    94	 385,8
    95	 363,2
    96	 555,1
    97	 517,3
    98	 515,6
    99	 506,8
   100	 537,1
   101	 514,1
   102	 522,0
   103	 533,0
   104	 521,3
   105	 542,2
   106	 519,3
   107	 548,4
   108	 530,8
   109	 530,2
   110	 534,7
   111	 524,4
   112	 535,0
   113	 522,0
   114	 522,2
   115	 549,5
   116	 521,6
   117	 444,6
   118	 551,3
   119	 517,6
   120	 527,6
   121	 460,8
   122	 397,5
   123	 417,0
   124	 569,9
   125	 510,1
   126	 509,5
   127	 511,5
   128	 492,6
   129	 510,7
   130	 512,1
   131	 504,4
   132	 503,5
   133	 520,2
   134	 517,8
   135	 491,0
   136	 518,8
   137	 517,2
   138	 513,9
   139	 495,7
   140	 516,6
   141	 512,1
   142	 510,6
   143	 481,2
   144	 512,2
   145	 519,9
   146	 520,8
   147	 481,7
   148	 523,8
   149	 512,8
   150	 506,1
   151	 421,3
   152	 396,7
   153	 395,7
   154	 387,1
   155	 497,4
   156	 517,5
   157	 536,2
   158	 535,6
   159	 531,9
   160	 535,3
   161	 524,7
   162	 544,8
   163	 536,8
   164	 543,5
   165	 521,5
   166	 533,1
   167	 521,3
   168	 527,6
   169	 530,8
   170	 538,8
   171	 533,9
   172	 544,4
   173	 532,9
   174	 538,7
   175	 535,8
   176	 514,5
   177	 527,9
   178	 533,1
   179	 522,0
   180	 468,6
   181	 450,5
   182	 567,0
   183	 516,3
   184	 514,2
   185	 514,4
   186	 496,4
   187	 510,2
   188	 518,9
   189	 488,5
   190	 509,9
   191	 514,2
   192	 517,9
   193	 489,3
   194	 520,1
   195	 516,0
   196	 516,3
   197	 494,9
   198	 517,6
   199	 528,7
   200	 520,3
   201	 495,4
   202	 519,3
   203	 518,9
   204	 517,8
   205	 478,2
   206	 521,3
   207	 518,1
   208	 517,9
   209	 497,4
   210	 447,7
   211	 395,6
   212	 390,8
   213	 390,7
   214	 512,2
   215	 541,4
   216	 524,0
   217	 535,5
   218	 513,7
   219	 520,1
   220	 543,1
   221	 527,5
   222	 534,9
   223	 526,4
   224	 522,4
   225	 527,3
   226	 519,0
   227	 534,8
   228	 507,2
   229	 539,7
   230	 533,2
   231	 525,6
   232	 543,5
   233	 521,2
   234	 532,1
   235	 514,7
   236	 507,6
   237	 438,5
   238	 528,0
   239	 416,8
   240	 383,8
   241	 493,6
   242	 480,3
   243	 497,6
   244	 515,3
   245	 534,1
   246	 538,9
   247	 535,8
   248	 530,7
   249	 540,7
   250	 537,4
   251	 525,0
   252	 537,7
   253	 523,7
   254	 533,1
   255	 541,8
   256	 558,5
   257	 550,6
   258	 566,8
   259	 545,7
   260	 555,1
   261	 556,2
   262	 551,0
   263	 532,3
   264	 527,0
   265	 542,4
   266	 518,9
   267	 531,4
   268	 506,9
