Now playing.
Running...
Initializing: New segment
----- Video properties. -----
Input size: 640x360
Target size: 544x360
Retargetfactor: 0.85
Extendfactor: 0.25
Frame window size: 50
RECV 63047684
SEND 63047700
ADD 63047686
RECV 63047701
SEND 63047717
ADD 63047703
RECV 63047718
SEND 63047734
ADD 63047719
RECV 63047735
SEND 63047751
ADD 63047737
RECV 63047752
SEND 63047768
ADD 63047754
RECV 63047770
SEND 63047785
ADD 63047772
RECV 63047787
SEND 63047801
ADD 63047789
RECV 63047803
SEND 63047819
ADD 63047805
RECV 63047820
SEND 63047836
ADD 63047822
RECV 63047838
SEND 63047852
ADD 63047840
RECV 63047854
SEND 63047869
ADD 63047856
RECV 63047871
SEND 63047887
ADD 63047873
RECV 63047889
SEND 63047904
ADD 63047890
RECV 63047906
SEND 63047920
ADD 63047907
RECV 63047922
SEND 63047938
ADD 63047924
RECV 63047941
SEND 63047955
ADD 63047943
RECV 63047957
SEND 63047973
ADD 63047959
RECV 63047975
SEND 63047989
ADD 63047976
RECV 63047991
SEND 63048007
ADD 63047992
RECV 63048009
SEND 63048023
ADD 63048011
RECV 63048025
SEND 63048040
ADD 63048027
RECV 63048042
SEND 63048057
ADD 63048044
RECV 63048059
SEND 63048074
ADD 63048061
RECV 63048076
SEND 63048091
ADD 63048078
RECV 63048092
SEND 63048109
ADD 63048094
RECV 63048110
SEND 63048125
ADD 63048112
RECV 63048127
SEND 63048143
ADD 63048128
RECV 63048144
SEND 63048159
ADD 63048146
RECV 63048161
SEND 63048176
ADD 63048162
RECV 63048178
SEND 63048193
ADD 63048179
RECV 63048195
SEND 63048211
ADD 63048196
RECV 63048213
SEND 63048228
ADD 63048214
RECV 63048230
SEND 63048245
ADD 63048232
RECV 63048247
SEND 63048261
ADD 63048248
RECV 63048264
SEND 63048279
ADD 63048266
RECV 63048281
SEND 63048296
SEND 63048313
SEND 63048329
SEND 63048347
ADD 63048283
RECV 63048408
ADD 63048410
RECV 63048411
ADD 63048412
RECV 63048413
ADD 63048415
RECV 63048415
SEND 63048426
ADD 63048417
RECV 63048427
SEND 63048443
ADD 63048429
RECV 63048445
SEND 63048459
ADD 63048447
RECV 63048461
SEND 63048477
ADD 63048463
RECV 63048479
SEND 63048493
ADD 63048481
RECV 63048495
SEND 63048511
ADD 63048497
RECV 63048513
SEND 63048529
ADD 63048515
RECV 63048530
SEND 63048545
ADD 63048532
RECV 63048547
SEND 63048561
ADD 63048549
RECV 63048564
SEND 63048579
ADD 63048566
RECV 63048582
SEND 63048596
ADD 63048583
RECV 63048598
SEND 63048614
ADD 63048600
RECV 63048616
SEND 63048630
ADD 63048617
RECV 63048632
SEND 63048648
ADD 63048634
RECV 63048649
SEND 63048664
ADD 63048651
RECV 63048666
SEND 63048682
ADD 63048668
RECV 63048684
SEND 63048698
ADD 63048686
RECV 63048701
SEND 63048717
ADD 63048702
RECV 63048719
SEND 63048734
ADD 63048721
RECV 63048737
SEND 63048751
ADD 63048738
RECV 63048754
SEND 63048769
ADD 63048755
RECV 63048771
ADD 63048773
RECV 63048789
SEND 63048789
SEND 63048803
ADD 63048791
RECV 63048806
SEND 63048821
ADD 63048808
RECV 63048823
SEND 63048838
ADD 63048825
RECV 63048841
SEND 63048859
ADD 63048843
RECV 63048861
SEND 63048877
ADD 63048863
RECV 63048879
SEND 63048894
ADD 63048881
RECV 63048896
SEND 63048911
ADD 63048898
RECV 63048914
SEND 63048929
ADD 63048915
RECV 63048933
SEND 63048946
ADD 63048935
RECV 63048947
SEND 63048963
ADD 63048949
RECV 63048964
SEND 63048980
ADD 63048966
RECV 63048981
SEND 63048997
ADD 63048983
RECV 63048998
SEND 63049016
ADD 63049001
RECV 63049017
SEND 63049033
ADD 63049021
RECV 63049034
SEND 63049050
ADD 63049037
RECV 63049051
SEND 63049066
ADD 63049053
RECV 63049068
SEND 63049083
ADD 63049070
RECV 63049085
SEND 63049101
ADD 63049087
RECV 63049102
SEND 63049118
ADD 63049104
RECV 63049119
SEND 63049135
ADD 63049121
RECV 63049136
SEND 63049151
ADD 63049138
RECV 63049153
SEND 63049169
ADD 63049155
RECV 63049171
