Now playing.
Running...
Initializing: New segment
----- Video properties. -----
Input size: 640x360
Target size: 480x360
Retargetfactor: 0.75
Extendfactor: 0.25
Frame window size: 50
RECV 11841274
ADD 11841277
RECV 11841279
ADD 11841281
RECV 11841283
ADD 11841286
RECV 11841287
ADD 11841289
RECV 11841291
ADD 11841293
RECV 11841294
ADD 11841297
RECV 11841298
ADD 11841300
RECV 11841301
ADD 11841303
RECV 11841304
ADD 11841306
RECV 11841308
ADD 11841310
RECV 11841311
ADD 11841313
RECV 11841314
ADD 11841316
RECV 11841317
ADD 11841319
RECV 11841321
ADD 11841323
RECV 11841324
ADD 11841326
RECV 11841327
ADD 11841329
RECV 11841330
ADD 11841332
RECV 11841333
ADD 11841335
RECV 11841336
ADD 11841338
RECV 11841339
ADD 11841340
RECV 11841341
ADD 11841343
RECV 11841344
ADD 11841346
RECV 11841346
ADD 11841348
RECV 11841349
ADD 11841351
RECV 11841352
ADD 11841354
RECV 11841354
ADD 11841356
RECV 11841357
ADD 11841359
RECV 11841360
ADD 11841362
RECV 11841362
ADD 11841364
RECV 11841365
ADD 11841367
RECV 11841367
ADD 11841369
RECV 11841370
ADD 11841372
RECV 11841373
ADD 11841375
RECV 11841375
ADD 11841377
RECV 11841378
ADD 11841380
RECV 11841381
ADD 11841383
RECV 11841384
ADD 11841385
RECV 11841386
ADD 11841388
RECV 11841389
ADD 11841391
RECV 11841391
ADD 11841393
RECV 11841394
ADD 11841396
RECV 11841397
ADD 11841399
RECV 11841400
ADD 11841401
RECV 11841402
ADD 11841404
RECV 11841406
ADD 11841409
RECV 11841409
ADD 11841412
RECV 11841413
ADD 11841415
RECV 11841416
ADD 11841418
RECV 11841419
ADD 11841421
RECV 11841421
ADD 11841423
RECV 11841424
ADD 11841426
RECV 11841428
ADD 11841430
RECV 11841431
ADD 11841433
RECV 11841434
ADD 11841436
RECV 11841436
SEND 11841457
ADD 11841438
RECV 11841459
SEND 11841487
ADD 11841461
RECV 11841490
SEND 11841515
ADD 11841492
RECV 11841517
SEND 11841546
ADD 11841521
RECV 11841548
SEND 11841575
ADD 11841552
RECV 11841577
SEND 11841604
ADD 11841579
RECV 11841605
SEND 11841635
ADD 11841606
RECV 11841636
SEND 11841661
ADD 11841638
RECV 11841664
SEND 11841687
ADD 11841665
RECV 11841689
SEND 11841714
ADD 11841691
RECV 11841716
SEND 11841741
